source name	characteristics[organism]	characteristics[cell line]	characteristics[cellosaurus accession]	characteristics[cell type]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[sample type]	characteristics[biological replicate]	characteristics[genotype]	characteristics[depletion]	characteristics[sample description]	assay name	technology type	sample name	comment[platform]	comment[data file]	comment[derived data file]	comment[derived data file]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	comment[fractionation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[reduction reagent]	comment[alkylation reagent]	comment[modification parameters]	comment[ms2 mass analyzer]	comment[sample preparation batch]	comment[lc batch]	comment[well]	comment[gel stain]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	factor value[dvl2 construct]	factor value[treatment]	factor value[bioid sample group]
MMW3060P1_Biosample_3	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 31 from DVL2 ΔPDZ-BirA*, Wnt5a treated, Biosample 3, Plate 1	MMW3060A95LC3_G12_MMW3060A95LC3-40-129169	proteomic profiling by mass spectrometry	MMW3060_P1_95	LC-MS/MS	MMW3060A95LC3_G12_MMW3060A95LC3-40-129169.raw	MMW3060A95LC3_G12_F097460.mgf	MMW3060A95LC3_G12_F097460.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	31	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 1	not available	G12	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	Wnt5a treated	Biosample 3
MMW3060P1_Biosample_3	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 32 from DVL2 ΔPDZ-BirA*, Wnt5a treated, Biosample 3, Plate 1	MMW3060A96LC3_H12_MMW3060A96LC3-40-129170	proteomic profiling by mass spectrometry	MMW3060_P1_96	LC-MS/MS	MMW3060A96LC3_H12_MMW3060A96LC3-40-129170.raw	MMW3060A96LC3_H12_F097461.mgf	MMW3060A96LC3_H12_F097461.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	32	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 1	not available	H12	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	Wnt5a treated	Biosample 3
MMW3060P2_Biosample_1	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 1 from DVL2 ΔPDZ-BirA*, control, Biosample 1, Plate 2	MMW3060A97LC3_A1_MMW3060A97LC3-40-129490	proteomic profiling by mass spectrometry	MMW3060_P2_1	LC-MS/MS	MMW3060A97LC3_A1_MMW3060A97LC3-40-129490.raw	MMW3060A97LC3_A1_F097197.mgf	MMW3060A97LC3_A1_F097197.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	1	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	A1	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	control	Biosample 1
MMW3060P2_Biosample_1	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 2 from DVL2 ΔPDZ-BirA*, control, Biosample 1, Plate 2	MMW3060A98LC3_B1_MMW3060A98LC3-40-129491	proteomic profiling by mass spectrometry	MMW3060_P2_2	LC-MS/MS	MMW3060A98LC3_B1_MMW3060A98LC3-40-129491.raw	MMW3060A98LC3_B1_F097201.mgf	MMW3060A98LC3_B1_F097201.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	2	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	B1	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	control	Biosample 1
MMW3060P2_Biosample_1	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 3 from DVL2 ΔPDZ-BirA*, control, Biosample 1, Plate 2	MMW3060A99LC3_C1_MMW3060A99LC3-40-129492	proteomic profiling by mass spectrometry	MMW3060_P2_3	LC-MS/MS	MMW3060A99LC3_C1_MMW3060A99LC3-40-129492.raw	MMW3060A99LC3_C1_F097207.mgf	MMW3060A99LC3_C1_F097207.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	3	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	C1	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	control	Biosample 1
MMW3060P2_Biosample_1	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 4 from DVL2 ΔPDZ-BirA*, control, Biosample 1, Plate 2	MMW3060A100LC3_D1_MMW3060A100LC3-40-129197	proteomic profiling by mass spectrometry	MMW3060_P2_4	LC-MS/MS	MMW3060A100LC3_D1_MMW3060A100LC3-40-129197.raw	MMW3060A100LC3_D1_F097212.mgf	MMW3060A100LC3_D1_F097212.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	4	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	D1	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	control	Biosample 1
MMW3060P2_Biosample_1	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 5 from DVL2 ΔPDZ-BirA*, control, Biosample 1, Plate 2	MMW3060A101LC3_E1_MMW3060A101LC3-40-129198	proteomic profiling by mass spectrometry	MMW3060_P2_5	LC-MS/MS	MMW3060A101LC3_E1_MMW3060A101LC3-40-129198.raw	MMW3060A101LC3_E1_F097216.mgf	MMW3060A101LC3_E1_F097216.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	5	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	E1	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	control	Biosample 1
MMW3060P2_Biosample_1	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 6 from DVL2 ΔPDZ-BirA*, control, Biosample 1, Plate 2	MMW3060A102LC3_F1_MMW3060A102LC3-40-129199	proteomic profiling by mass spectrometry	MMW3060_P2_6	LC-MS/MS	MMW3060A102LC3_F1_MMW3060A102LC3-40-129199.raw	MMW3060A102LC3_F1_F097222.mgf	MMW3060A102LC3_F1_F097222.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	6	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	F1	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	control	Biosample 1
MMW3060P2_Biosample_1	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 7 from DVL2 ΔPDZ-BirA*, control, Biosample 1, Plate 2	MMW3060A103LC3_G1_MMW3060A103LC3-40-129200	proteomic profiling by mass spectrometry	MMW3060_P2_7	LC-MS/MS	MMW3060A103LC3_G1_MMW3060A103LC3-40-129200.raw	MMW3060A103LC3_G1_F097228.mgf	MMW3060A103LC3_G1_F097228.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	7	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	G1	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	control	Biosample 1
MMW3060P2_Biosample_1	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 8 from DVL2 ΔPDZ-BirA*, control, Biosample 1, Plate 2	MMW3060A104LC3_H1_MMW3060A104LC3-40-129401	proteomic profiling by mass spectrometry	MMW3060_P2_8	LC-MS/MS	MMW3060A104LC3_H1_MMW3060A104LC3-40-129401.raw	MMW3060A104LC3_H1_F097234.mgf	MMW3060A104LC3_H1_F097234.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	8	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	H1	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	control	Biosample 1
MMW3060P2_Biosample_1	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 9 from DVL2 ΔPDZ-BirA*, control, Biosample 1, Plate 2	MMW3060A105LC3_A2_MMW3060A105LC3-40-129402	proteomic profiling by mass spectrometry	MMW3060_P2_9	LC-MS/MS	MMW3060A105LC3_A2_MMW3060A105LC3-40-129402.raw	MMW3060A105LC3_A2_F097240.mgf	MMW3060A105LC3_A2_F097240.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	9	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	A2	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	control	Biosample 1
MMW3060P2_Biosample_1	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 10 from DVL2 ΔPDZ-BirA*, control, Biosample 1, Plate 2	MMW3060A106LC3_B2_MMW3060A106LC3-40-129403	proteomic profiling by mass spectrometry	MMW3060_P2_10	LC-MS/MS	MMW3060A106LC3_B2_MMW3060A106LC3-40-129403.raw	MMW3060A106LC3_B2_F097245.mgf	MMW3060A106LC3_B2_F097245.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	10	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	B2	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	control	Biosample 1
MMW3060P2_Biosample_1	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 11 from DVL2 ΔPDZ-BirA*, control, Biosample 1, Plate 2	MMW3060A107LC3_C2_MMW3060A107LC3-40-129404	proteomic profiling by mass spectrometry	MMW3060_P2_11	LC-MS/MS	MMW3060A107LC3_C2_MMW3060A107LC3-40-129404.raw	MMW3060A107LC3_C2_F097251.mgf	MMW3060A107LC3_C2_F097251.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	11	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	C2	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	control	Biosample 1
MMW3060P2_Biosample_1	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 12 from DVL2 ΔPDZ-BirA*, control, Biosample 1, Plate 2	MMW3060A108LC3_D2_MMW3060A108LC3-40-129405	proteomic profiling by mass spectrometry	MMW3060_P2_12	LC-MS/MS	MMW3060A108LC3_D2_MMW3060A108LC3-40-129405.raw	MMW3060A108LC3_D2_F097259.mgf	MMW3060A108LC3_D2_F097259.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	12	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	D2	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	control	Biosample 1
MMW3060P2_Biosample_1	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 13 from DVL2 ΔPDZ-BirA*, control, Biosample 1, Plate 2	MMW3060A109LC3_E2_MMW3060A109LC3-40-129406	proteomic profiling by mass spectrometry	MMW3060_P2_13	LC-MS/MS	MMW3060A109LC3_E2_MMW3060A109LC3-40-129406.raw	MMW3060A109LC3_E2_F097265.mgf	MMW3060A109LC3_E2_F097265.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	13	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	E2	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	control	Biosample 1
MMW3060P2_Biosample_1	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 14 from DVL2 ΔPDZ-BirA*, control, Biosample 1, Plate 2	MMW3060A110LC3_F2_MMW3060A110LC3-40-129407	proteomic profiling by mass spectrometry	MMW3060_P2_14	LC-MS/MS	MMW3060A110LC3_F2_MMW3060A110LC3-40-129407.raw	MMW3060A110LC3_F2_F097270.mgf	MMW3060A110LC3_F2_F097270.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	14	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	F2	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	control	Biosample 1
MMW3060P2_Biosample_1	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 15 from DVL2 ΔPDZ-BirA*, control, Biosample 1, Plate 2	MMW3060A111LC3_G2_MMW3060A111LC3-40-129408	proteomic profiling by mass spectrometry	MMW3060_P2_15	LC-MS/MS	MMW3060A111LC3_G2_MMW3060A111LC3-40-129408.raw	MMW3060A111LC3_G2_F097274.mgf	MMW3060A111LC3_G2_F097274.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	15	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	G2	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	control	Biosample 1
MMW3060P2_Biosample_1	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 16 from DVL2 ΔPDZ-BirA*, control, Biosample 1, Plate 2	MMW3060A112LC3_H2_MMW3060A112LC3-40-129409	proteomic profiling by mass spectrometry	MMW3060_P2_16	LC-MS/MS	MMW3060A112LC3_H2_MMW3060A112LC3-40-129409.raw	MMW3060A112LC3_H2_F097277.mgf	MMW3060A112LC3_H2_F097277.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	16	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	H2	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	control	Biosample 1
MMW3060P2_Biosample_1	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 17 from DVL2 ΔPDZ-BirA*, control, Biosample 1, Plate 2	MMW3060A113LC3_A3_MMW3060A113LC3-40-129410	proteomic profiling by mass spectrometry	MMW3060_P2_17	LC-MS/MS	MMW3060A113LC3_A3_MMW3060A113LC3-40-129410.raw	MMW3060A113LC3_A3_F097281.mgf	MMW3060A113LC3_A3_F097281.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	17	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	A3	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	control	Biosample 1
MMW3060P2_Biosample_1	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 18 from DVL2 ΔPDZ-BirA*, control, Biosample 1, Plate 2	MMW3060A114LC3_B3_MMW3060A114LC3-40-129411	proteomic profiling by mass spectrometry	MMW3060_P2_18	LC-MS/MS	MMW3060A114LC3_B3_MMW3060A114LC3-40-129411.raw	MMW3060A114LC3_B3_F097284.mgf	MMW3060A114LC3_B3_F097284.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	18	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	B3	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	control	Biosample 1
MMW3060P2_Biosample_1	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 19 from DVL2 ΔPDZ-BirA*, control, Biosample 1, Plate 2	MMW3060A115LC3_C3_MMW3060A115LC3-40-129412	proteomic profiling by mass spectrometry	MMW3060_P2_19	LC-MS/MS	MMW3060A115LC3_C3_MMW3060A115LC3-40-129412.raw	MMW3060A115LC3_C3_F097287.mgf	MMW3060A115LC3_C3_F097287.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	19	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	C3	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	control	Biosample 1
MMW3060P2_Biosample_1	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 20 from DVL2 ΔPDZ-BirA*, control, Biosample 1, Plate 2	MMW3060A116LC3_D3_MMW3060A116LC3-40-129413	proteomic profiling by mass spectrometry	MMW3060_P2_20	LC-MS/MS	MMW3060A116LC3_D3_MMW3060A116LC3-40-129413.raw	MMW3060A116LC3_D3_F097291.mgf	MMW3060A116LC3_D3_F097291.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	20	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	D3	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	control	Biosample 1
MMW3060P2_Biosample_1	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 21 from DVL2 ΔPDZ-BirA*, control, Biosample 1, Plate 2	MMW3060A117LC3_E3_MMW3060A117LC3-40-129414	proteomic profiling by mass spectrometry	MMW3060_P2_21	LC-MS/MS	MMW3060A117LC3_E3_MMW3060A117LC3-40-129414.raw	MMW3060A117LC3_E3_F097295.mgf	MMW3060A117LC3_E3_F097295.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	21	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	E3	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	control	Biosample 1
MMW3060P2_Biosample_1	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 22 from DVL2 ΔPDZ-BirA*, control, Biosample 1, Plate 2	MMW3060A118LC3_F3_MMW3060A118LC3-40-129415	proteomic profiling by mass spectrometry	MMW3060_P2_22	LC-MS/MS	MMW3060A118LC3_F3_MMW3060A118LC3-40-129415.raw	MMW3060A118LC3_F3_F097298.mgf	MMW3060A118LC3_F3_F097298.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	22	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	F3	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	control	Biosample 1
MMW3060P2_Biosample_1	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 23 from DVL2 ΔPDZ-BirA*, control, Biosample 1, Plate 2	MMW3060A119LC3_G3_MMW3060A119LC3-40-129416	proteomic profiling by mass spectrometry	MMW3060_P2_23	LC-MS/MS	MMW3060A119LC3_G3_MMW3060A119LC3-40-129416.raw	MMW3060A119LC3_G3_F097303.mgf	MMW3060A119LC3_G3_F097303.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	23	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	G3	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	control	Biosample 1
